Taxon	22	29	30	31	33	34	35	36	39	41	42	43	45	47	49	50	59	60	61	72
k__Bacteria;p__Chlorobi;c__OPB56;o__;f__;g__	0.0	0.0	0.0	0.0	0.0	6.76913125722e-06	0.0	1.20594676469e-06	0.0	0.0	0.0	0.0	0.0	6.72335350115e-07	0.0	1.21746032906e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolinaceae;g__SHD-231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.20594676469e-06	0.0	0.0	0.0	0.0	3.75813542366e-07	6.72335350115e-07	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Streptophyta;f__;g__	0.0	2.04274129754e-06	1.33163416813e-05	1.62260943994e-05	4.04633438233e-05	2.93329021146e-05	4.39278361148e-05	8.4416273528e-06	1.49569837148e-06	6.14565935695e-05	4.33557785511e-05	7.97882584699e-06	0.000933332932466	0.00327326465204	8.94246418543e-05	0.0	0.00100190471996	6.16189770017e-06	2.07832802667e-06	4.19210312574e-06
k__Bacteria;p__Firmicutes;c__Bacilli;Other;Other;Other	0.0	0.0	6.65817084067e-07	0.0	0.0	0.0	0.0	0.0	0.0	1.80754686969e-06	0.0	2.75131925758e-07	1.87906771183e-07	6.72335350115e-07	0.0	0.0	0.0	0.0	0.0	1.04802578143e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;Other;Other	3.23260404439e-05	2.55342662192e-06	6.65817084067e-06	1.01413089996e-05	0.0	6.01700556197e-06	0.0	1.20594676469e-06	8.9741902289e-06	0.0	5.3678582968e-05	2.20105540607e-06	9.77115210151e-06	1.98338928284e-05	8.12951289585e-06	0.0	7.3399613184e-06	5.47724240016e-06	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Anoxybacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.09605156287e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus	0.0	0.0	0.0	0.0	1.44511942226e-06	7.52125695246e-07	0.0	1.20594676469e-06	0.0	0.0	5.57431438514e-05	2.75131925758e-07	3.57022865248e-06	9.07652722656e-06	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Salinicoccus	0.0	0.0	0.0	4.05652359984e-06	0.0	0.0	0.0	0.0	0.0	3.61509373938e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__[Exiguobacteraceae];g__Exiguobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.36931060004e-06	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales;f__Gemellaceae;g__	0.0351788135131	0.0169956075955	0.0225399057469	0.0163335922748	0.0129410444263	0.0272269501679	0.0286581383001	0.0104688238642	0.0379683031601	0.029475666804	0.0210512950474	0.0307179292471	0.0295443937263	0.0199767640903	0.0551034643106	0.0615401847131	0.0279377277682	0.0274471463225	0.0211095777669	0.00741478240365
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales;f__Gemellaceae;g__Gemella	2.02037752774e-06	2.04274129754e-06	6.65817084067e-07	0.0	7.2255971113e-06	7.52125695246e-07	0.0	0.0	2.99139674297e-06	0.0	0.0	2.75131925758e-06	0.0	1.27743716522e-05	0.0	9.73968263244e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;Other	2.02037752774e-06	4.08548259508e-06	6.65817084067e-07	0.0	0.0	0.0	5.7297177541e-06	0.0	0.0	0.0	0.0	5.50263851517e-07	1.87906771183e-07	1.68083837529e-06	0.0	0.0	1.8349903296e-06	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__	0.00662481791348	0.00653064392823	0.00160195590427	0.000815361243568	0.000281798287341	0.00183142606792	0.0061842753626	3.01486691172e-05	0.000799450779558	0.000225943358711	2.99361328091e-05	0.00323802763425	0.000930138517355	0.00569266340943	1.62590257917e-06	0.0036791651144	0.00745006073818	1.64317272005e-05	0.0175930467458	0.000804883800141
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Abiotrophia	0.0	5.10685324385e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.75813542366e-07	6.72335350115e-07	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Granulicatella	0.00200017375247	0.00135331610962	0.000203740027725	0.00126969188675	0.000257231257162	0.00198410758406	0.000620719423361	4.82378705874e-06	9.12376006605e-05	0.00520935007845	0.000998215187116	0.00211328832175	0.00146642444231	0.00139677668986	0.000931642177864	0.00171905398463	0.00091933015513	0.00105368450673	0.000396960653094	0.000132051248461
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__	0.0	0.0	0.0	0.0	0.0	7.52125695246e-07	0.0	0.0	0.0	0.0	6.709822871e-05	1.37565962879e-06	0.0	8.06802420138e-06	0.000133324011492	0.0	1.8349903296e-06	0.0	0.0	0.0
